,Unnamed: 0,R_fighter,B_fighter,Referee,date,location,Winner,title_bout,weight_class,no_of_rounds,B_current_lose_streak,B_current_win_streak,B_draw,B_avg_BODY_att,B_avg_BODY_landed,B_avg_CLINCH_att,B_avg_CLINCH_landed,B_avg_DISTANCE_att,B_avg_DISTANCE_landed,B_avg_GROUND_att,B_avg_GROUND_landed,B_avg_HEAD_att,B_avg_HEAD_landed,B_avg_KD,B_avg_LEG_att,B_avg_LEG_landed,B_avg_PASS,B_avg_REV,B_avg_SIG_STR_att,B_avg_SIG_STR_landed,B_avg_SIG_STR_pct,B_avg_SUB_ATT,B_avg_TD_att,B_avg_TD_landed,B_avg_TD_pct,B_avg_TOTAL_STR_att,B_avg_TOTAL_STR_landed,B_longest_win_streak,B_losses,B_avg_opp_BODY_att,B_avg_opp_BODY_landed,B_avg_opp_CLINCH_att,B_avg_opp_CLINCH_landed,B_avg_opp_DISTANCE_att,B_avg_opp_DISTANCE_landed,B_avg_opp_GROUND_att,B_avg_opp_GROUND_landed,B_avg_opp_HEAD_att,B_avg_opp_HEAD_landed,B_avg_opp_KD,B_avg_opp_LEG_att,B_avg_opp_LEG_landed,B_avg_opp_PASS,B_avg_opp_REV,B_avg_opp_SIG_STR_att,B_avg_opp_SIG_STR_landed,B_avg_opp_SIG_STR_pct,B_avg_opp_SUB_ATT,B_avg_opp_TD_att,B_avg_opp_TD_landed,B_avg_opp_TD_pct,B_avg_opp_TOTAL_STR_att,B_avg_opp_TOTAL_STR_landed,B_total_rounds_fought,B_total_time_fought.seconds.,B_total_title_bouts,B_win_by_Decision_Majority,B_win_by_Decision_Split,B_win_by_Decision_Unanimous,B_win_by_KO.TKO,B_win_by_Submission,B_win_by_TKO_Doctor_Stoppage,B_wins,B_Stance,B_Height_cms,B_Reach_cms,B_Weight_lbs,R_current_lose_streak,R_current_win_streak,R_draw,R_avg_BODY_att,R_avg_BODY_landed,R_avg_CLINCH_att,R_avg_CLINCH_landed,R_avg_DISTANCE_att,R_avg_DISTANCE_landed,R_avg_GROUND_att,R_avg_GROUND_landed,R_avg_HEAD_att,R_avg_HEAD_landed,R_avg_KD,R_avg_LEG_att,R_avg_LEG_landed,R_avg_PASS,R_avg_REV,R_avg_SIG_STR_att,R_avg_SIG_STR_landed,R_avg_SIG_STR_pct,R_avg_SUB_ATT,R_avg_TD_att,R_avg_TD_landed,R_avg_TD_pct,R_avg_TOTAL_STR_att,R_avg_TOTAL_STR_landed,R_longest_win_streak,R_losses,R_avg_opp_BODY_att,R_avg_opp_BODY_landed,R_avg_opp_CLINCH_att,R_avg_opp_CLINCH_landed,R_avg_opp_DISTANCE_att,R_avg_opp_DISTANCE_landed,R_avg_opp_GROUND_att,R_avg_opp_GROUND_landed,R_avg_opp_HEAD_att,R_avg_opp_HEAD_landed,R_avg_opp_KD,R_avg_opp_LEG_att,R_avg_opp_LEG_landed,R_avg_opp_PASS,R_avg_opp_REV,R_avg_opp_SIG_STR_att,R_avg_opp_SIG_STR_landed,R_avg_opp_SIG_STR_pct,R_avg_opp_SUB_ATT,R_avg_opp_TD_att,R_avg_opp_TD_landed,R_avg_opp_TD_pct,R_avg_opp_TOTAL_STR_att,R_avg_opp_TOTAL_STR_landed,R_total_rounds_fought,R_total_time_fought.seconds.,R_total_title_bouts,R_win_by_Decision_Majority,R_win_by_Decision_Split,R_win_by_Decision_Unanimous,R_win_by_KO.TKO,R_win_by_Submission,R_win_by_TKO_Doctor_Stoppage,R_wins,R_Stance,R_Height_cms,R_Reach_cms,R_Weight_lbs,B_age,R_age,R_odds,B_odds
3736,3737,Dan Miller,John Salter,Mario Yamasaki,2010-08-28,"Boston, Massachusetts, USA",Red,False,Middleweight,3,0,1,0,0.5,0.5,2.5,1.0,37.0,4.0,0.0,0.0,38.0,4.5,0.0,1.0,0.0,0.5,0.0,39.5,5.0,0.255,0.0,3.5,1.0,0.29,53.5,17.0,1,1,3.0,1.5,2.0,2.0,33.0,7.5,9.0,3.5,39.5,10.0,0.0,1.5,1.5,0.5,0.5,44.0,13.0,0.48,0.0,1.0,0.5,0.25,54.0,22.0,4,483.0,0,0,0,0,1,0,0,1,Southpaw,185.42,187.96,185,3,0,0,10.5,3.6666666666666696,3.1666666666666696,2.0,54.1666666666667,12.833333333333302,6.5,3.8333333333333304,47.1666666666667,10.1666666666667,0.0,6.16666666666667,4.83333333333333,0.166666666666667,0.166666666666667,63.8333333333333,18.6666666666667,0.303333333333333,1.0,1.8333333333333302,1.16666666666667,0.18333333333333302,91.1666666666667,44.5,3,3,2.6666666666666696,2.1666666666666696,3.6666666666666696,2.1666666666666696,51.3333333333333,18.0,10.3333333333333,6.33333333333333,60.8333333333333,22.5,0.0,1.8333333333333302,1.8333333333333302,0.833333333333333,0.33333333333333304,65.3333333333333,26.5,0.40333333333333293,0.833333333333333,2.5,1.33333333333333,0.27833333333333304,99.0,57.5,14,625.0,0,0,0,1,0,2,0,3,Orthodox,185.42,187.96,185.0,25.0,29.0,-230,190
3737,3738,Nick Osipczak,Greg Soto,Yves Lavigne,2010-08-28,"Boston, Massachusetts, USA",Blue,False,Welterweight,3,1,0,0,4.0,4.0,15.0,10.0,23.0,10.0,1.0,1.0,29.0,11.0,0.0,6.0,6.0,0.0,0.0,39.0,21.0,0.53,0.0,4.0,0.0,0.0,81.0,63.0,0,1,11.0,11.0,47.0,35.0,24.0,5.0,17.0,7.0,50.0,13.0,0.0,27.0,23.0,1.0,0.0,88.0,47.0,0.53,0.0,6.0,4.0,0.66,140.0,92.0,3,690.0,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,170,1,0,0,11.0,8.0,17.0,12.333333333333302,23.0,7.33333333333333,17.3333333333333,9.66666666666667,38.0,15.666666666666698,0.0,8.33333333333333,5.66666666666667,1.6666666666666698,0.666666666666667,57.3333333333333,29.3333333333333,0.53,1.0,1.6666666666666698,1.0,0.5,90.0,60.6666666666667,2,1,8.33333333333333,6.0,11.666666666666698,7.33333333333333,21.6666666666667,6.66666666666667,16.0,8.33333333333333,33.6666666666667,11.0,0.0,7.33333333333333,5.33333333333333,1.0,0.0,49.3333333333333,22.3333333333333,0.4333333333333329,0.33333333333333304,8.0,2.3333333333333304,0.21,85.0,53.6666666666667,7,651.0,0,0,0,0,1,1,0,2,Orthodox,187.96,193.04,170.0,24.0,25.0,-200,170
3739,3740,Anderson Silva,Chael Sonnen,Josh Rosenthal,2010-08-07,"Oakland, California, USA",Red,True,Middleweight,5,0,3,0,5.71428571428571,2.71428571428571,6.857142857142861,5.14285714285714,44.28571428571429,13.0,23.571428571428598,12.857142857142902,58.0,18.8571428571429,0.0,11.0,9.428571428571429,1.57142857142857,0.0,74.71428571428571,31.0,0.45428571428571396,0.0,5.857142857142861,3.28571428571429,0.511428571428571,155.714285714286,101.142857142857,3,3,2.57142857142857,1.85714285714286,2.71428571428571,1.42857142857143,32.0,7.428571428571429,2.42857142857143,1.42857142857143,33.8571428571429,7.857142857142861,0.0,0.7142857142857142,0.5714285714285711,0.42857142857142894,0.14285714285714302,37.1428571428571,10.2857142857143,0.4185714285714289,2.14285714285714,1.85714285714286,0.7142857142857142,0.13,49.1428571428571,21.857142857142897,17,644.857142857143,0,0,0,4,0,0,0,4,Southpaw,185.42,187.96,205,0,11,0,7.81818181818182,6.81818181818182,7.27272727272727,6.454545454545451,29.7272727272727,18.727272727272698,9.90909090909091,7.81818181818182,28.5454545454545,17.181818181818198,1.09090909090909,10.5454545454545,9.0,0.18181818181818202,0.0909090909090909,46.9090909090909,33.0,0.749090909090909,0.272727272727273,0.272727272727273,0.18181818181818202,0.18181818181818202,55.636363636363605,40.545454545454504,11,0,2.18181818181818,1.27272727272727,2.81818181818182,1.54545454545455,26.181818181818198,6.18181818181818,3.18181818181818,1.6363636363636398,24.6363636363636,4.36363636363636,0.0,5.36363636363636,3.7272727272727297,0.545454545454545,0.0,32.1818181818182,9.36363636363636,0.27,0.0,3.81818181818182,0.6363636363636359,0.18181818181818202,38.7272727272727,15.090909090909099,24,528.272727272727,7,0,0,2,7,2,0,11,Southpaw,187.96,195.58,185.0,33.0,35.0,-460,410
3740,3741,Jon Fitch,Thiago Alves,Herb Dean,2010-08-07,"Oakland, California, USA",Red,False,Welterweight,3,1,0,0,4.41666666666667,3.4166666666666696,8.83333333333333,5.66666666666667,52.5,17.8333333333333,11.75,5.83333333333333,55.5833333333333,16.1666666666667,0.666666666666667,13.083333333333302,9.75,0.916666666666667,0.0,73.0833333333333,29.3333333333333,0.4958333333333329,0.33333333333333304,0.666666666666667,0.5,0.33333333333333304,90.5833333333333,44.75,7,3,6.16666666666667,4.25,6.58333333333333,3.9166666666666696,45.4166666666667,12.583333333333302,8.66666666666667,6.16666666666667,49.6666666666667,14.5,0.166666666666667,4.83333333333333,3.9166666666666696,2.25,0.0833333333333333,60.6666666666667,22.6666666666667,0.4233333333333329,0.666666666666667,5.08333333333333,1.75,0.33333333333333304,82.1666666666667,42.9166666666667,27,581.583333333333,1,0,0,2,6,0,1,9,Orthodox,175.26,177.8,170,0,4,0,9.92307692307692,7.76923076923077,12.7692307692308,7.6153846153846105,35.8461538461538,12.1538461538462,23.615384615384603,16.076923076923098,55.461538461538495,22.923076923076895,0.153846153846154,6.846153846153849,5.153846153846151,2.76923076923077,0.0,72.23076923076921,35.8461538461538,0.516923076923077,0.8461538461538459,5.76923076923077,3.0,0.539230769230769,171.84615384615398,128.615384615385,8,1,6.307692307692309,4.692307692307691,10.538461538461501,8.07692307692308,32.6923076923077,11.2307692307692,5.923076923076921,4.07692307692308,36.5384615384615,12.923076923076902,0.23076923076923103,6.307692307692309,5.76923076923077,0.538461538461538,0.23076923076923103,49.15384615384621,23.384615384615397,0.517692307692308,1.69230769230769,2.76923076923077,1.15384615384615,0.274615384615385,65.5384615384615,38.4615384615385,37,825.0769230769231,1,0,1,7,1,3,0,12,Orthodox,182.88,193.04,170.0,26.0,32.0,116,-126
3741,3742,Clay Guida,Rafael Dos Anjos,Herb Dean,2010-08-07,"Oakland, California, USA",Red,False,Lightweight,3,0,3,0,4.2,2.2,5.4,3.0,70.8,18.2,18.6,9.6,78.2,19.2,0.0,12.4,9.4,3.0,0.2,94.8,30.8,0.384,1.6,6.0,2.6,0.42,127.6,59.0,3,2,9.2,5.8,4.0,2.2,89.0,22.6,7.8,4.4,82.2,15.2,0.2,9.4,8.2,0.0,0.4,100.8,29.2,0.336,0.2,1.0,0.2,0.05,115.0,42.0,14,781.8,0,0,0,2,0,1,0,3,Southpaw,172.72,177.8,170,0,1,0,7.18181818181818,4.81818181818182,7.36363636363636,4.81818181818182,54.8181818181818,14.3636363636364,21.181818181818198,12.1818181818182,68.0909090909091,19.3636363636364,0.272727272727273,8.09090909090909,7.18181818181818,2.54545454545455,0.0,83.3636363636364,31.3636363636364,0.396363636363636,0.6363636363636359,8.0,3.2727272727272703,0.438181818181818,124.454545454545,68.0,3,5,4.63636363636364,3.54545454545455,6.81818181818182,4.63636363636364,75.7272727272727,22.9090909090909,5.36363636363636,4.0,81.5454545454545,26.5454545454545,0.18181818181818202,1.72727272727273,1.45454545454545,0.36363636363636404,0.18181818181818202,87.9090909090909,31.5454545454545,0.324545454545455,1.27272727272727,1.90909090909091,0.45454545454545503,0.21181818181818202,107.181818181818,48.454545454545496,28,713.363636363636,0,0,2,1,1,2,0,6,Orthodox,170.18,177.8,155.0,25.0,28.0,116,-126
3742,3743,Matt Hughes,Ricardo Almeida,Josh Rosenthal,2010-08-07,"Oakland, California, USA",Red,False,Welterweight,3,0,3,0,5.375,4.625,5.25,3.375,19.0,8.25,10.875,7.0,27.625,12.125,0.0,2.125,1.875,1.625,0.0,35.125,18.625,0.585,1.375,7.25,3.125,0.4875,50.0,32.125,3,3,4.25,3.75,8.0,5.5,19.625,5.25,5.875,3.0,25.0,6.5,0.125,4.25,3.5,0.125,0.0,33.5,13.75,0.38125,0.875,1.125,0.875,0.25,69.375,47.5,18,600.75,0,0,0,2,0,3,0,5,Orthodox,182.88,187.96,170,0,2,0,5.59090909090909,5.27272727272727,2.6363636363636402,2.09090909090909,16.0454545454545,6.09090909090909,21.7727272727273,15.090909090909099,32.4090909090909,15.772727272727302,0.0909090909090909,2.45454545454545,2.2272727272727297,3.5,0.18181818181818202,40.454545454545496,23.2727272727273,0.552272727272727,0.681818181818182,4.18181818181818,2.13636363636364,0.553636363636364,60.454545454545496,42.5909090909091,6,5,3.5,2.6363636363636402,2.5,1.95454545454545,16.5,5.22727272727273,5.545454545454549,3.8636363636363598,19.4545454545455,7.31818181818182,0.272727272727273,1.59090909090909,1.09090909090909,1.27272727272727,0.31818181818181795,24.5454545454545,11.0454545454545,0.43363636363636404,0.9090909090909091,0.7272727272727271,0.5,0.3,48.7272727272727,34.4090909090909,48,585.318181818182,12,0,0,5,6,4,2,17,Switch,175.26,185.42,170.0,33.0,36.0,178,-193
3743,3744,Roy Nelson,Junior Dos Santos,Marcos Rosales,2010-08-07,"Oakland, California, USA",Blue,False,Heavyweight,3,0,5,0,14.2,10.2,6.6,4.0,38.6,16.6,5.6,4.0,35.0,13.0,1.0,1.6,1.4,0.0,0.0,50.8,24.6,0.544,0.0,0.0,0.0,0.0,54.2,27.8,5,0,2.6,1.2,2.2,1.0,16.4,7.0,0.0,0.0,12.6,3.8,0.0,3.4,3.0,0.0,0.0,18.6,8.0,0.414,0.0,0.4,0.2,0.2,19.0,8.4,7,243.0,0,0,0,0,5,0,0,5,Orthodox,193.04,195.58,238,0,2,0,0.0,0.0,1.0,0.0,18.5,5.0,5.5,3.5,25.0,8.5,1.0,0.0,0.0,1.0,0.0,25.0,8.5,0.41,0.0,1.0,0.5,0.25,25.5,9.0,2,0,2.0,0.0,6.0,1.5,20.5,5.5,0.0,0.0,23.5,6.0,0.0,1.0,1.0,0.0,0.0,26.5,7.0,0.325,0.0,0.0,0.0,0.0,27.5,8.0,2,132.0,1,0,0,0,2,0,0,2,Orthodox,182.88,182.88,263.0,26.0,34.0,315,-345
3744,3745,Dustin Hazelett,Rick Story,Josh Rosenthal,2010-08-07,"Oakland, California, USA",Blue,False,Welterweight,3,0,3,0,12.25,9.25,7.5,5.0,66.25,15.25,18.75,9.0,78.5,18.5,0.0,1.75,1.5,2.75,1.0,92.5,29.25,0.3275,2.0,5.25,3.0,0.6775,123.5,58.0,3,1,13.0,9.0,13.0,9.0,60.5,12.0,1.75,0.75,57.0,8.75,0.0,5.25,4.0,1.25,0.25,75.25,21.75,0.3325,1.5,4.5,1.75,0.35,102.25,47.75,11,767.25,0,0,2,0,0,1,0,3,Southpaw,175.26,180.34,170,1,0,0,3.375,2.25,1.875,1.25,25.75,9.5,7.625,3.625,29.875,10.75,0.0,2.0,1.375,0.0,0.125,35.25,14.375,0.4125,1.625,0.25,0.25,0.25,41.625,20.375,3,3,3.125,2.25,2.5,1.5,22.75,9.0,3.75,2.875,21.75,8.25,0.25,4.125,2.875,1.125,0.0,29.0,13.375,0.44625,0.125,1.5,1.0,0.5625,37.0,21.25,12,342.0,0,0,0,1,0,4,0,5,Orthodox,185.42,193.04,170.0,25.0,24.0,-150,130
3745,3746,Rodney Wallace,Phil Davis,Herb Dean,2010-08-07,"Oakland, California, USA",Blue,False,Light Heavyweight,3,0,2,0,15.0,12.5,5.5,5.0,17.5,3.0,37.5,23.0,39.5,15.0,0.0,6.0,3.5,8.0,0.0,60.5,31.0,0.615,1.0,4.5,2.0,0.475,101.5,66.0,2,0,2.0,1.0,2.5,0.5,13.5,2.0,0.0,0.0,11.5,0.0,0.0,2.5,1.5,0.0,0.0,16.0,2.5,0.09,0.0,1.0,0.0,0.0,16.0,2.5,4,597.5,0,0,0,1,0,1,0,2,Orthodox,187.96,200.66,205,2,0,0,6.0,4.5,15.0,8.5,24.5,10.5,11.0,5.5,44.5,20.0,0.0,0.0,0.0,2.0,0.5,50.5,24.5,0.465,1.5,14.0,9.0,0.65,73.0,41.5,0,2,15.5,12.5,25.5,15.0,30.0,8.0,40.0,25.0,71.0,26.5,0.5,9.0,9.0,3.0,1.5,95.5,48.0,0.505,0.0,1.5,1.0,0.5,192.0,138.0,6,900.0,0,0,0,0,0,0,0,0,Switch,175.26,182.88,205.0,25.0,28.0,600,-900
3746,3747,Johny Hendricks,Charlie Brenneman,Josh Rosenthal,2010-08-07,"Oakland, California, USA",Red,False,Welterweight,3,0,1,0,19.0,18.0,3.0,2.0,20.0,6.0,30.0,25.0,30.0,13.0,0.0,4.0,2.0,2.0,0.0,53.0,33.0,0.62,0.0,10.0,6.0,0.6,116.0,95.0,1,0,4.0,3.0,7.0,3.0,23.0,8.0,1.0,1.0,25.0,9.0,0.0,2.0,0.0,1.0,2.0,31.0,12.0,0.38,3.0,0.0,0.0,0.0,45.0,25.0,3,900.0,0,0,0,1,0,0,0,1,Orthodox,177.8,182.88,155,0,3,0,4.0,2.6666666666666696,21.0,15.0,29.3333333333333,15.333333333333302,9.33333333333333,6.0,48.0,26.3333333333333,0.33333333333333304,7.66666666666667,7.33333333333333,3.0,0.0,59.6666666666667,36.3333333333333,0.566666666666667,1.33333333333333,7.33333333333333,5.0,0.5,93.6666666666667,68.0,3,0,11.666666666666698,9.33333333333333,17.0,12.0,31.6666666666667,16.3333333333333,0.0,0.0,32.3333333333333,15.0,0.0,4.66666666666667,4.0,0.0,0.0,48.6666666666667,28.3333333333333,0.47666666666666707,0.0,2.3333333333333304,0.33333333333333304,0.0533333333333333,57.0,36.0,7,609.666666666667,0,1,0,1,1,0,0,3,Southpaw,175.26,175.26,185.0,29.0,26.0,-370,310
3749,3750,Ben Saunders,Dennis Hallman,Marcos Rosales,2010-08-07,"Oakland, California, USA",Blue,False,Welterweight,3,4,0,0,4.0,2.8,4.6,2.0,14.4,3.6,2.4,1.6,14.8,2.6,0.0,2.6,1.8,1.0,0.4,21.4,7.2,0.242,2.0,4.6,1.0,0.16399999999999998,42.4,26.4,1,4,5.4,4.6,6.6,4.6,17.4,5.8,19.2,12.2,33.6,15.2,0.2,4.2,2.8,0.4,0.2,43.2,22.6,0.622,0.2,0.8,0.6,0.332,84.2,59.6,13,714.0,1,0,0,0,0,1,0,1,Orthodox,175.26,182.88,155,1,0,0,11.166666666666698,9.66666666666667,18.1666666666667,14.166666666666698,18.1666666666667,9.33333333333333,2.6666666666666696,2.6666666666666696,24.6666666666667,13.5,0.33333333333333304,3.1666666666666696,3.0,0.666666666666667,0.0,39.0,26.1666666666667,0.65,1.0,0.666666666666667,0.166666666666667,0.166666666666667,70.3333333333333,56.5,3,2,4.83333333333333,3.8333333333333304,11.333333333333302,6.83333333333333,16.3333333333333,4.5,10.5,7.66666666666667,28.6666666666667,10.833333333333302,0.166666666666667,4.66666666666667,4.33333333333333,0.666666666666667,0.166666666666667,38.1666666666667,19.0,0.375,0.5,4.83333333333333,0.666666666666667,0.226666666666667,89.0,66.3333333333333,12,514.666666666667,0,0,0,1,2,1,0,4,Orthodox,187.96,195.58,170.0,34.0,27.0,-300,250
3750,3751,Jon Jones,Vladimir Matyushenko,Herb Dean,2010-08-01,"San Diego, California, USA",Red,False,Light Heavyweight,3,0,2,0,3.14285714285714,2.42857142857143,5.71428571428571,4.0,35.0,11.714285714285701,10.857142857142902,7.28571428571429,43.1428571428571,16.0,0.0,5.28571428571429,4.57142857142857,2.0,0.14285714285714302,51.571428571428605,23.0,0.48,0.14285714285714302,6.428571428571429,2.42857142857143,0.505714285714286,106.42857142857099,73.1428571428571,2,2,3.28571428571429,2.57142857142857,8.428571428571429,7.71428571428571,31.285714285714302,7.28571428571429,4.0,2.42857142857143,32.7142857142857,7.571428571428571,0.28571428571428603,7.71428571428571,7.28571428571429,0.857142857142857,0.14285714285714302,43.71428571428571,17.428571428571402,0.33,0.14285714285714302,2.71428571428571,0.857142857142857,0.15,89.0,61.71428571428571,19,781.285714285714,1,0,1,3,1,0,0,5,Orthodox,182.88,187.96,205,0,1,0,12.6,9.2,16.4,10.4,36.6,12.0,18.2,11.0,52.2,20.4,0.2,6.4,3.8,1.6,0.0,71.2,33.4,0.51,0.2,3.8,2.4,0.552,88.8,48.8,3,1,6.8,4.4,15.8,8.8,34.0,8.8,0.8,0.8,35.8,8.4,0.0,8.0,5.6,0.0,0.0,50.6,18.4,0.39,0.0,1.6,0.0,0.0,62.0,29.0,10,543.2,0,0,0,2,1,1,0,4,Orthodox,193.04,213.36,205.0,39.0,23.0,-752,602
3751,3752,Mark Munoz,Yushin Okami,John McCarthy,2010-08-01,"San Diego, California, USA",Blue,False,Middleweight,3,0,1,0,4.7,4.0,5.5,4.9,56.0,16.7,14.8,9.6,68.5,24.6,0.3,3.1,2.6,3.5,0.0,76.3,31.2,0.425,0.8,2.9,1.7,0.39899999999999997,110.4,62.1,4,2,6.1,2.9,12.4,10.3,71.1,16.1,0.7,0.4,60.4,9.0,0.0,17.7,14.9,0.4,0.2,84.2,26.8,0.318,0.1,4.1,0.6,0.12300000000000001,102.1,43.4,28,789.0,0,0,0,4,3,0,1,8,Southpaw,187.96,190.5,170,0,3,0,8.5,7.5,8.75,6.5,25.75,8.0,22.25,12.5,46.0,17.5,0.0,2.25,2.0,1.0,0.5,56.75,27.0,0.465,0.5,6.25,1.0,0.32,69.5,37.25,3,1,5.0,4.25,8.0,4.5,30.25,11.0,4.5,4.25,35.0,12.75,0.5,2.75,2.75,1.25,0.25,42.75,19.75,0.46,1.25,2.0,0.75,0.125,58.75,35.25,7,438.25,0,0,1,0,2,0,0,3,Orthodox,182.88,182.88,185.0,29.0,32.0,185,-200
3752,3753,John Howard,Jake Ellenberger,Herb Dean,2010-08-01,"San Diego, California, USA",Blue,False,Welterweight,3,0,1,0,4.0,2.5,8.0,4.0,17.5,6.5,23.5,11.0,44.0,18.0,1.5,1.0,1.0,1.0,1.5,49.0,21.5,0.425,1.5,3.0,2.5,0.875,74.5,42.5,1,1,4.0,3.0,5.5,3.0,17.0,3.0,16.5,10.0,33.5,12.0,0.0,1.5,1.0,3.5,1.0,39.0,16.0,0.5,1.0,1.5,0.5,0.25,128.0,98.5,5,611.0,0,0,0,0,1,0,0,1,Orthodox,175.26,180.34,170,0,4,0,3.5,3.25,1.25,0.5,15.0,6.75,10.75,7.75,17.75,7.25,0.25,5.75,4.5,2.0,0.5,27.0,15.0,0.6,0.75,4.5,3.75,0.8425,70.5,53.75,4,0,8.75,6.75,3.5,2.5,25.0,7.5,13.75,7.75,30.0,8.75,0.0,3.5,2.25,2.0,1.5,42.25,17.75,0.3775,1.5,4.25,1.75,0.54,73.25,44.75,10,704.0,0,0,2,0,2,0,0,4,Orthodox,170.18,180.34,170.0,25.0,27.0,181,-196
3753,3754,Tyson Griffin,Takanori Gomi,Jason Herzog,2010-08-01,"San Diego, California, USA",Blue,False,Lightweight,3,1,0,0,28.0,9.0,1.0,0.0,115.0,20.0,0.0,0.0,84.0,11.0,0.0,4.0,0.0,0.0,0.0,116.0,20.0,0.17,0.0,1.0,0.0,0.0,116.0,20.0,0,1,7.0,6.0,5.0,3.0,172.0,42.0,9.0,6.0,172.0,40.0,0.0,7.0,5.0,3.0,0.0,186.0,51.0,0.27,1.0,2.0,1.0,0.5,210.0,74.0,3,772.0,0,0,0,0,0,0,0,0,Southpaw,170.18,177.8,155,1,0,0,15.6,11.1,7.9,5.6,104.3,38.0,11.3,6.9,93.1,27.5,0.1,14.8,11.9,0.1,0.1,123.5,50.5,0.37799999999999995,0.9,2.8,1.2,0.408,154.2,78.8,4,3,7.2,6.3,9.5,6.5,73.8,18.9,5.9,4.4,78.2,20.5,0.0,3.8,3.0,2.6,0.4,89.2,29.8,0.345,1.1,6.4,2.8,0.292,110.6,49.2,27,781.6,0,0,1,4,1,1,0,7,Orthodox,167.64,172.72,145.0,31.0,26.0,-320,290
3754,3755,Paul Kelly,Jacob Volkmann,John McCarthy,2010-08-01,"San Diego, California, USA",Blue,False,Lightweight,3,0,1,0,3.6666666666666696,2.6666666666666696,6.33333333333333,3.0,23.6666666666667,5.33333333333333,13.666666666666698,9.33333333333333,37.3333333333333,14.0,0.0,2.6666666666666696,1.0,1.0,0.33333333333333304,43.6666666666667,17.6666666666667,0.4,0.33333333333333304,3.3333333333333304,2.0,0.36,92.6666666666667,58.6666666666667,1,2,4.0,3.6666666666666696,9.66666666666667,5.0,26.6666666666667,8.66666666666667,17.3333333333333,9.0,46.3333333333333,16.0,1.0,3.3333333333333304,3.0,3.0,0.666666666666667,53.6666666666667,22.6666666666667,0.4166666666666671,0.33333333333333304,2.6666666666666696,1.6666666666666698,0.4166666666666671,70.0,36.3333333333333,7,681.0,0,0,1,0,0,0,0,1,Southpaw,175.26,180.34,155,0,1,0,7.5,6.66666666666667,11.666666666666698,6.66666666666667,53.5,11.333333333333302,37.5,21.1666666666667,91.6666666666667,29.8333333333333,0.0,3.5,2.6666666666666696,2.1666666666666696,1.0,102.666666666667,39.1666666666667,0.355,1.0,2.3333333333333304,1.33333333333333,0.61,163.833333333333,94.0,2,2,6.33333333333333,4.0,9.0,5.33333333333333,56.0,17.8333333333333,6.33333333333333,3.8333333333333304,59.0,18.3333333333333,0.5,6.0,4.66666666666667,2.3333333333333304,0.166666666666667,71.3333333333333,27.0,0.425,1.5,2.3333333333333304,1.33333333333333,0.7,101.333333333333,54.0,15,688.333333333333,0,0,0,3,0,1,0,4,Orthodox,175.26,177.8,155.0,29.0,25.0,-105,-115
3755,3756,DaMarques Johnson,Matthew Riddle,Jason Herzog,2010-08-01,"San Diego, California, USA",Blue,False,Welterweight,3,0,1,0,19.0,16.0,30.2,22.6,18.8,4.8,25.0,18.6,40.4,17.2,0.0,14.6,12.8,4.4,0.2,74.0,46.0,0.616,0.8,7.6,3.8,0.534,187.0,149.4,3,1,10.4,6.2,15.8,9.0,25.6,10.2,12.0,6.4,36.0,14.4,0.0,7.0,5.0,0.8,0.4,53.4,25.6,0.46,0.4,2.4,0.2,0.2,87.2,58.6,15,844.6,0,0,0,3,0,0,0,4,Southpaw,185.42,187.96,170,0,2,0,3.6666666666666696,2.3333333333333304,4.66666666666667,2.6666666666666696,47.0,13.333333333333302,3.3333333333333304,3.0,50.6666666666667,16.0,0.33333333333333304,0.666666666666667,0.666666666666667,0.33333333333333304,0.33333333333333304,55.0,19.0,0.3966666666666671,0.666666666666667,0.0,0.0,0.0,62.6666666666667,26.0,2,1,9.33333333333333,5.0,8.33333333333333,4.33333333333333,54.6666666666667,22.3333333333333,6.66666666666667,4.33333333333333,51.0,19.3333333333333,0.0,9.33333333333333,6.66666666666667,1.6666666666666698,0.0,69.6666666666667,31.0,0.4566666666666671,3.6666666666666696,3.0,2.3333333333333304,0.766666666666667,89.6666666666667,47.3333333333333,5,421.666666666667,1,0,0,0,1,1,0,2,Orthodox,185.42,190.5,170.0,24.0,28.0,180,-220
